,Question,Answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId,SourceDisplayName,n_tokens
193,「呼吸道檢體檢驗SARS-CoV-2 PCR報告」之規定為何?,A4：請參考「預防COVID-19入境檢疫措施-搭機前2日內核酸檢驗報告相關問答輯」。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],411,cdc,81
194,倘確診者未符合前揭條件，但有返國就醫需求時該怎麼辦?,A5：請依「境外確診COVID-19國人專案返國就醫作業原則」辦理相關事宜。 \n * 2018-07-29  最後更新日期 2022/5/10,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],412,cdc,94
195,已知檢疫場所以自宅或親友住所1人1戶為原則，何謂「1人1戶」?,A1: 「1人1戶」係指居家檢疫者於檢疫期間之檢疫條件須符合以下2點：\n\n1.   檢疫地點（自宅或親友住所）為有獨立對外出入口且未與非居家檢疫對象生活範圍相通之獨立門牌地址。\n\n2.   除另有規定外，無共同生活之非居家檢疫對象。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],413,cdc,234
196,透天厝的單一樓層，是否符合「1人1戶」規定?,A2:透天厝如具有獨立門牌之建物，於其中一樓層居家檢疫，該樓層與其他樓層有不同獨立對外出入口且內部未與非居家檢疫對象生活範圍相通，檢疫期間無非居家檢疫對象，得視為符合「1人1戶」之規定。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],414,cdc,200
197,共用門牌的連棟建物，是否符合「1人1戶」規定?,A3:共用門牌之連棟建物，於其中一棟居家檢疫，該棟有獨立對外出入口且內部未與非居家檢疫對象生活範圍相通，檢疫期間無非居家檢疫對象，得視為符合「1人1戶」之規定。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],415,cdc,172
198,農舍、工寮或倉庫等不具有獨立門牌地址，是否符合「1人1戶」規定?,A4:未編釘門牌之建物，如：農舍、工寮、倉庫，或無法編釘門牌之建物，該建物有獨立對外出入口且未與非居家檢疫對象生活範圍相通，有足供基本生活居住（包括水、電、瓦斯及衛浴）使用之設備，檢疫期間無非居家檢疫對象，得視為符合「1人1戶」之規定。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],416,cdc,254
199,在自宅或親友住所「1人1戶」進行居家檢疫，是否需要事前申請?,A5:如檢疫地點符合「1人1戶」之規定（參閱Q1-Q4），民眾需於入境時切結符合1人1戶，不需另外事前申請；其他不符合條件之檢疫地點，如有獨立對外出入口且未與非居家檢疫對象生活範圍相通之建物，並且有足供基本生活居住（包括水、電、瓦斯及衛浴）使用之設備，得向檢疫地點所在地之鄉（鎮、市、區）公所（或警察分局）提出申請，經鄉（鎮、市、區）公所（或警察分局）及地方政府衛生局共同訪查同意，得比照以「1人1戶」方式進行居家檢疫。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],417,cdc,452
200,我家在公寓大廈內，且有獨立門牌，但返家會經過公梯、電梯或公共走廊等，是否符合「1人1戶」規定?,A6:公寓大廈內之獨立門牌住所，進入該住戶的家門（該戶之對外出入口）無與其他不同獨立門牌住戶共用，檢疫期間該戶內無非居家檢疫對象，即符合「1人1戶」原則。居檢者應儘速返家不可逗留於公梯、電梯或公共走廊等公共區域，並全程佩戴口罩及使用酒精清潔接觸之門把、按鈕。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],418,cdc,276
201,我家為公寓內頂樓加蓋，無獨立門牌，公寓內的樓梯可直達該樓層，是否符合「1人1戶」規定?,A7:該頂樓加蓋寓所需有獨立對外出入口，如公寓內的樓梯、電梯可直達該樓層，且頂樓加蓋內部未與非居家檢疫對象生活範圍相通，檢疫期間無非居家檢疫對象，得視為符合「1人1戶」規定。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],419,cdc,195
202,我在外租房，同樓層為2間併連套房（獨立房間含衛浴設備），共用同一門牌，可否在其中1間套房作為1人1戶居家檢疫的場所（另1間為非居家檢疫者）?,A8:2間套房使用同一門牌之併連套房，若與非居家檢疫對象共用出入口、走廊等共同生活範圍，且其他併連套房也有非居家檢疫對象，將涉及違反居家檢疫規定，請至防疫旅宿進行居家檢疫。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],420,cdc,189
203,已知同日入境之家屬/同住者可選擇於防疫旅宿、自宅或親友住所同住，同住者的範圍包括哪些對象?,A9:同日入境之家屬/同住者可選擇於防疫旅宿、自宅或親友住所同住，該同住者係指於國外具共同生活者，也包括固定提供生活照護之看謢人員。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],421,cdc,136
204,已知同日入境之家屬/同住者可選擇於防疫旅宿、自宅或親友住所同住，如果同日入境但是不同航班或自不同國家入境，是否也可同住?,A10:可以，為同日入境之家屬/同住者可選擇於防疫旅宿、自宅或親友住所同住。如選擇入住防疫旅宿，可依民眾意願並配合防疫旅宿房型同住1室，但單人房型小，建議以不超過2位成年人同住為原則。同住的檢疫者之間儘量減少不必要的接觸，生活上應有適度區隔（如聊天時請佩戴口罩、用餐時採分食方式）。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],422,cdc,296
205,我獨自1人入境，沒有一起入境之家屬或同住者，但檢疫期間需要有人同住照顧，可否由家屬/朋友/看護（非居家檢疫者）入住防疫旅宿、自宅或親友住所同住照顧?是否需要申請?,A11:若您無其他一起入境之居家檢疫者可共同照顧，且具下列共同照顧之個別需求情形，檢疫期間需要非居家檢疫者在家中或防疫旅宿同住照顧，請先洽居家檢疫地點所在地之「地方政府居家檢疫及居家隔離關懷服務中心」或「臺灣旅宿網/防疫旅宿專區-防疫旅宿窗口」同意，再由地方政府衛生局開立「非居家檢疫者照顧居家檢疫者應配合防疫通知書」後，准予居家檢疫期間在家中或防疫旅宿同住照顧。惟為風險管理考量，照顧者（非居家檢疫者）以1名為限並須固定人員，並依「非居家檢疫者照顧居家檢疫者應配合防疫通知書」遵守相關防疫措施，禁止外出。\n\n(一)兒童及少年（<18歲）。\n\n(二)≧65歲以上之生活無法自理者。\n\n(三)身心障礙者。\n\n(四)身心失能者。\n\n(五)重大傷病者。\n\n(六)經醫師評估懷孕期間，需有人照顧之生活無法自理者。\n\n(七)因傷害或疾病，生活無法自理。\n\n(八)其他經地方政府評估同意之情形。 \n * 2018-07-29  最後更新日期 2022/5/5,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],423,cdc,851
206,「非本國籍人士入境」措施之開放對象為何?,"A1：\n\n1.持有效居留證之非本國籍人士(含外籍、港澳及大陸人士)均得入境。\n\n2.自111年3月7日起(當地搭機時間)，放寬非本國籍商務人士如下：\n\n(1).外籍人士：商務考察、投資、履約及應聘等商務活動。\n\n(2).中港澳人士：商務履約及跨國企業內部調動事由\n\n3.未持有居留證之外籍人士暫緩入境，惟緊急或人道考量等經專案許可者除外。\n\n4.暫停旅客來臺轉機。\n\n※指揮中心將視疫情及執行狀況，適時滾動調整。目前各類人士來臺現況請參考內政部移民署網站之「各類人士來臺限制一覽表」(縮網址：\n[https://reurl.cc/Dv4lkR](https://reurl.cc/Dv4lkR ""內政部移民署各類人士來臺限制一覽表(另開新視窗)"")\n\n)。",https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],424,cdc,592
207,持居留證及專案許可入境之非本國籍人士應遵循之檢疫規範?,A3：\n\n1.非本國籍人士於啟程地向航空公司報到前，均應主動向航空公司出示「表定航班時間前2日內採檢之COVID-19核酸檢驗陰性報告(英文版)」，並符合當地國邊境檢疫規範，及各航空公司載客契約政策規定。\n\n2.旅客除於登機前提供COVID-19核酸檢驗陰性報告外，於啟航地機場報到(check in)或登機前，以手機完成「入境檢疫系統」線上健康申報，入境後配合居家檢疫等相關措施。\n\n3.過去14天內或入境時有發燒、咳嗽、流鼻水、鼻塞、呼吸急促、腹瀉、嗅味覺異常、全身倦怠、四肢無力等疑似COVID-19(新冠肺炎)症狀之旅客，抵臺時請主動通報機場檢疫人員且應完成深喉唾液檢體採集後，搭乘防疫車輛直接前往檢疫處所續行居家檢疫及等候檢驗結果。\n\n4.入境旅客除須依原規定檢附搭機前2日內檢驗陰性報告外，亦須提供檢疫居所證明(以防疫旅宿或自費入住集中檢疫所為原則)，入境後應自費搭乘防疫車輛前往檢疫居所；另，經由海港入境者，其檢疫居所規定，亦同。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],425,cdc,902
208,哪些非本國籍人士於啟航地機場報到(check in)時可以不必檢附「表定航班時間前2日內COVID-19核酸檢驗陰性報告」供檢視？,A4：\n\n1.所有自機場入境旅客，均應於搭機前出示COVID-19核酸檢驗陰性報告。\n\n2.持居留證之外籍人士及持居留證之陸港澳人士，得比照本國籍人士，於符合如下條件，可免檢附核酸檢驗報告而搭機來台。\n\n(1).因緊急協處、來自無法自費篩檢國家、部會專案經指揮中心同意或其他經指揮中心公布等對象，得免核酸檢驗陰性報告，並可依指揮中心「旅客登機前無法出示COVID-19核酸檢驗報告之入境檢疫申請程序（https://reurl.cc/Xl08nE）」檢附入境檢疫切結書及相關佐證文件，並於入境時採檢，不予裁罰。\n\n(2).如無法出示核酸檢驗陰性報告，且未完成前述申請程序即逕自來臺，除仍須依航空公司安排之機上指定區域搭乘，入境時須接受採檢、後續不得申請防疫補償，並將依據傳染病防治法第58條及第69條，處新臺幣1-15萬元罰鍰。倘經確診罹患COVID-19而有傳染於他人之虞者，亦須負相關刑責。\n\n3.經專案許可入境之無居留證之非本國籍人士，若符合緊急協處狀況及經我國駐外館處認定，得比照持居留證之非本國籍人士，免核酸檢驗陰性報告，並檢附入境檢疫切結書及相關佐證文件，並於入境時採檢，不予裁罰。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],426,cdc,1049
209,「表定航班時間前2天內之COVID-19核酸檢驗陰性報告」的格式?日期如何計算?登機當日算不算?(自111年1月4日起實施),A5：\n\n1.旅客應提供「表定航班時間前」2日內由啟程地合格設立之醫療院所開具「COVID-19核酸檢驗報告」，該報告原則為英文、中文或中英對照版本，其格式與簽章依據當地衛生主管機關規定辦理，報告內容需備有登機者之護照姓名、出生年月日(或護照號碼)、採檢日、疾病名稱、檢驗方法及判讀結果等項目。搭機前「2日內」檢驗報告之日期以「採檢日」及「日曆日」計算。\n\n範例：\n\n(1).旅客於111年1月10日搭機(不含搭機當天，往前推算2天；例假日與國定假日均計入)，需檢附111年1月8或9日採檢之COVID-19核酸檢驗陰性報告。\n\n(2).旅客於111年1月20日搭機(不含搭機當天，往前推算2天)，需檢附1月18或19日採檢之COVID-19核酸檢驗陰性報告。\n\n2.   若旅客持有之COVID-19核酸檢驗報告僅有「報告日」而無「採檢日」，該報告不符規定，入境時將遭裁罰。\n\n※「表定航班時間（Flight Schedule Time）」係由航空公司公布，讓旅客於可預期時間，事先安排及取得檢驗報告。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],427,cdc,827
210,1：旅客所持COVID-19核酸檢驗陰性報告的姓名如與護照姓名排列順序不同(或有中間名等)該怎麼辦？,A5-1：如旅客提供的COVID-19核酸檢驗陰性報告姓名與護照姓名排列的順序不同，例如「核酸檢驗陰性報告姓名為HUANG XIAO MING，而護照姓名為XIAO MING HUANG」或「核酸檢驗陰性報告上的名字為GEORGE BUSH，而護照姓名為GEORGE WALKER BUSH」，如經航空公司比對出生年月日（或護照號碼）等為同一人，得予以同意。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],428,cdc,281
211,2：若具雙重國籍旅客所持的COVID-19核酸檢驗陰性報告之姓名，為美國護照(或其他國護照)之姓名，但辦理報到時出示臺灣護照，兩者姓名有差異時(例如冠夫姓)，是否可准予登機？,A5-2：旅客應主動出示兩本護照供檢視，如經航空公司比對護照內頁照片及出生年月日（或護照號碼）等為同一人，得予以同意。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],429,cdc,131
212,若航程於第三地轉機來臺，「表定航班時間前2天內之COVID-19核酸檢驗陰性報告」是以哪一段航程為準？,A6：\n\n1.原則以第一段表定航班時間起算前2天內之檢驗報告，惟若轉機後於第三地停留逾2日以上(含國內線及國際線轉機)，則以最後一次來臺航程表定航班時間起算前2天內之COVID-19核酸檢驗報告。\n\n2.此外，依據國際組織(如：IATA、WHO等)之航空器作業指引或手冊，航空公司為確保同機旅客及機組員之飛航安全，得逕行要求旅客配合出示相關健康證明文件後，始可搭機，故如旅客轉機航程特殊(尤其搭程非我國籍航班時)，建議先向航空公司洽詢，以利旅途順利。\n\n案例：\n\n6-1.旅客自美國亞特蘭大(啟程地)搭乘國內航線至洛杉磯(第三地)轉機，再搭乘國際線航班回臺，若於洛杉磯當地並未停留超過2天，則僅需出示啟程地(亞特蘭大)表定航班時間前2天內採檢之COVID-19核酸檢驗報告即可，無需於轉機之第三地再次檢驗。\n\n6-2.旅客自非洲肯亞(啟程地)搭乘國際線航班經中東某個城市(簡稱D城市或第三地)轉機回臺，若於D城市當地並未停留超過2天，則僅需出示啟程地表定航班前2天內採檢之COVID-19核酸檢驗報告即可，無需於第三地再次檢驗；惟若自D城市搭乘之A航空公司具特別規定(如：旅客均須備有檢驗陰性報告才能搭機)，旅客仍須配合之。\n\n6-3.旅客自非洲奈及利亞(啟程地)搭乘國際線航班經中國大陸(第三地)轉機回臺，若於中國大陸當地並未停留超過2天，則僅需出示啟程地表定航班時間前2天內採檢之COVID-19核酸檢驗報告即可，無需於第三地再次檢驗；惟若中國大陸具特別規定(如：往返兩岸旅客均須出示檢驗陰性報告才能登機)，旅客仍須配合之。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],430,cdc,1378
